date,ticker,tweet_text
2024-11-02,PANI,Sampai saat ini masih bolak balik PANI amp FORU
2024-11-01,PANI,PANI rame bgt di tiktok umm bnyk yg fomo kah
2024-11-01,PANI,Gilak ini PANI masih ngegas terus
2024-11-01,PANI,Kalo mau kejar saham2 yang ownernya punya kepentingan ya silahkan Tapi ingat kalkulasi risknya juga Menaruh harapan NAIK TINGGI di bank BUMN jelas perlu diperbaiki mindsetnya Banyak kok saham2 fundamental bagus yg naiknya kenceng walau memang ga sekeceng PANI MLPT sih
2024-11-01,PANI,Saham ini pinter banget bikin orang pingin FOMO PANI
2024-11-01,PANI,PANI 3Q24 laba bersih meningkat opex tetap efisien makin ngacir lah harga sahamnya ckckc padahal ni saham waktu covid kemarin tidur lelap thn 2020 aja harganya ga sampe 10 perak hari ini udah sampai 17 400 fantastis
2024-11-01,PANI,Untuk kamu yang mau memahami cara dan strategi dasar trading dan investasi saham bisa cek di sini ya BBRI PTRO PANI ANTM MLPL
2024-10-31,PANI,PANI ini dulu kenapa ga kepikiran ya padahal jelas tau dari dulu
2024-10-31,PANI,PANI stonk banget anjg sehari naik seribu
2024-10-30,PANI,Saham PANI Udah cuan kotos2 di akun trading Akun invest ini dibiarin aja sampe gw masuk forbes 40
2024-10-29,PANI,Membeli PANI saat masih di bawah 1 000
2024-10-29,PANI,Saham PANi dapat kabar 25 Oktober 2024 kemarin pengendali lepas 0 08 sahamya ke publik untuk meningkatkan free float Apakah ini jadi warning
2024-10-25,PANI,Hasil riset ini juga membandingkan antara pasar saham di AS dan di Indonesia Kira kira apakah market timing tetap yang terbaik Simak ulasannya di sini Random tag BBRI MLPL PANI BREN BRMS
2024-10-24,PANI,Bagusan all in n haka di PANI sama BREN
2024-10-22,PANI,Sorry oot Kalo PANI kenapa bisa bagger juga ya
2024-10-22,PANI,Sayangnya harga saham yang ditawarkan saat IPO gak terlalu murah Simak ulasan selengkapnya di sini Kalau kamu tertarik gak sama saham NAIK ini random tag BREN BBRI PANI PTRO
2024-10-22,PANI,yang dilihat apa ya waktu beli saham PANI
2024-10-22,PANI,Nyesel bgt dulu pernah jual PANI di harga goceng sekarang udah mau 16rb aja
2024-10-22,PANI,Dari situ kami ulas 7 saham properti seperti PANI BSDE SMRA DILD PWON ASRI dan CTRA Kira kira mana yang masih oke untuk bisa diborong simak ulasan lengkapnya di sini
2024-10-22,PANI,emiten PANI ini op pisaannn
2024-10-21,PANI,Ulasan lengkapnya ada di sini Random tag PANI ANTM MPLP BBRI
2024-10-21,PANI,pokonya hari ini PANI ga ad obeng
2024-10-21,PANI,Banyak yang PANEN di PANI hari ini
2024-10-21,PANI,gokil PANI
2024-10-21,PANI,Lalu bagaimana komparasi kenaikan harga saham BREN kalau dibandingkan dengan PANI DSSA dan AMMN kami ulas lengkap di sini
2024-10-20,PANI,ditunggu ARAhannya pak PANI
2024-10-20,PANI,liat proyek meskipun cuma punya 1 lot PANI
2024-10-19,PANI,PANI PANI sedang menunjukkan tren bullish yang kuat di time frame 4 jam Buy Area 14 050 dekat dengan zona permintaan Demand Zone Target 14 875 potensi naik 5 93 Saat ini di 14 275 ada potensi koreksi kecil sebelum menuju target
2024-10-18,PANI,Berikut ulasan untuk bahasan modal ideal investasi atau trading saham BBRI BREN PANI BRMS BBCA
2024-10-17,PANI,soal ethics aku sudah bisa melupakan saham2 kontroversial yg perusahaannya dibenci rakyat krn kasus mereka seperti wilmar bakrie group dan terbaru ini PANI yg dapat PSN untuk merusak lingkungan di sepanjang pantai utara banten
2024-10-17,PANI,keren nih PANI dan MLPL pagi ini
2024-10-14,PANI,Wow PANI gokil sekali kalau dilihat2 next potensi bahan bangunan berarti Misal semennya
2024-10-13,PANI,PANI tembus 30ribu
2024-10-11,PANI,Sbg catatan 90 shm uptrend tsb hanya sebatas yg digoreng scr wajar sj Kl include gorengan ekstrim spt BREN BYAN PANI totalnya bisa 120 an Blm termasuk jg shm lucu2 an yg sekali goreng terbang buang yg jumlahnya unknown ngga tau males ngitung amp ga penting jg dicari tau
2024-10-11,PANI,saya cukup yakin PANI masih bisa ke 20 000
2024-10-11,PANI,closing tepat di Rp 12 000 supirnya PANI jago ngedrift
2024-10-11,PANI,Jangan menyerah coba move ke PANI kemungkinan beberapa waktu kedepan ceritanya sama kaya BREN
2024-10-07,PANI,Nah berikut ini 5 saham dari 20 big caps yang diburu ritel dilihat dari kenaikan jumlah investor BYAN PANI AMMN TPIA BREN
2024-10-04,PANI,PANI Gimana Yg beli di pucuk mulai nyesel
2024-10-03,PANI,PANI dong wkwkw
2024-10-02,PANI,Mungkin Lagi pula valuasi dan keuntungan itu relatif bisa jadi hanya km dan sebagian kecil saja yg menyadari bagusnya perusahaan ini Saham yg bagger terkadang awalnya sepi klo sudah naik agak banyak baru rame haha Saya pernah beli PANI ketika masih sepi
2024-09-26,PANI,Holder PANI hari ini
2024-09-26,PANI,PANI 12K Giliran punya dikit terbang
2024-09-22,PANI,ane jg lg Berjuang nyicil beli PANI ampe 5000 Lot
2024-09-20,PANI,Jawabannya bukan BSDE CTRA apalagi PANI Tapi dia adalah LPKR yang mencatatkan laba kuartal II 2024 senilai Rp19 triliun
2024-09-15,PANI,Namun secara realita menunggu harga saham seperti ini naik agak degdegan dan penuh dengan perdebatan emosional apalagi ketika kena suspen hingga masuk papan notasi khusus Dari bersyukur mending jual untung segera atau tunggu aja siapa tau jadi next PANI
2024-09-13,PANI,PANI nyentuh 10k Hapcu hapcu hapcu
2024-09-13,PANI,Anjirlah PANI udah 10rb aja
2024-09-12,PANI,first time ya karena kalau ada pengalaman pasti bisa analisa sendiri gak bakal nanya begini apalagi modal gede mending belajar dulu dah daripada lenyap duit ntar nyesel tapi kalo nekat atau emang kebanyakan duit cobain tuh beli PANI yang fluktuasinya lagi gila gilaan
2024-09-11,PANI,Bagaimana cara masuk PANI udh setinggi itu masih di gas terus
2024-09-10,PANI,Sebenarnya kalau liat dari sektor bisnis untuk investasi kurang menarik banget ya tapi kira kira bakal ARA gak ya harga penawaran IPO nya masih make sense dan murah gak simak ulasan lengkapnya di sini random tag PANI BBRI ITMG ADRO
2024-09-10,PANI,Saham PANI dan DNET Saham PANI nggak ada infonya Untuk DNET rumornya Grup Salim tertarik mengambil bagian dalam merger antara EXCL FREN Menurut kabar akan masuk melalui PT Mega Akses Persada yang merupakan anak usaha DNET Sumber
2024-09-09,PANI,kenapa saham PANI bisa naik kenceng gitu yaa faktor utamanya apa SHM
2024-08-30,PANI,ada bang GOTO sm PANI wkwkw
2024-08-28,PANI,Baca ulasan strategi beli saham saat IHSG all time high di sini ya BBRI GEMS PANI ADRO
2024-08-28,PANI,ini isu apa lagi sih Narkoboy di PIK Kiraen cmn kemarin aja PANI ngacir eh pagi ini PANI PIK2 lanjut makin ngacirrr
2024-08-28,PANI,PIK ama Sumarecon dan BSD daritadi ngacir nih Bolak balik nongol di Running Trade Hari ini adalah hari nya property BSDE SMRA PANI
2024-08-28,PANI,Ketawa PANI 8 888 x BREN 12K
2024-08-28,PANI,Ketawa PANI 8888 x BREN 10000
2024-08-22,PANI,Bisa naik sampai berapa dan apakah sinyal perlawanan nak ini bisa melanjutkan lagi rally naik PANI yang sudah berjalan dari tahun lalu Pembahasan selengkapnya bisa dibaca disini
2024-08-21,PANI,tegangan_tinggi SEKILAS UPDATE tegangan_tinggi PANI PT Pantai Indah Kapuk Dua Tbk mengalami kenaikan pendapatan menjadi Rp1 3 triliun pada semester 1 2024 Kenaikan laba bersih ini terjadi karena adanya penggabungan anak usaha baru yang didanai melalui right issue kedua pada penghujung tahun 2023
2024-08-20,PANI,Kalo dibedah pendapatannya PANI segmen tanah dan residensial turun tipis 1 6 yoy Posisi kas membludak Rp2 7 triliun akibat penerimaan piutang dan utang bank Aset amp ekuitas tumbuh 8 dan 3 GPM 56 NPM 42
2024-08-20,PANI,Pengembang properti PIK2 PANI mencetak peningkatan pada laba yang diatribusi ke entitas sebesar 35 yoy di semester 1 2024 menjadi Rp285 miliar Laba usahanya overall naik tipis di angka 3 yoy
2024-08-17,PANI,Saham backdoor listing cukup legit kalau belajar dari PANI KARW dan LABA ya Tapi bisa gak sih masuk tepat sebelum kenaikan signifikan terjadi
2024-07-23,PANI,SMRA mencatatkan realisasi terhadap target yang terendah kendati marketing sales nya tumbuh pada 2Q24 sementara PANI memiliki realisasi target marketing sales 2024 terbaik
2024-07-23,PANI,Meski ada juga yang pencapaiannya masih di bawah 50 seperti SMRA Kalau BSDE dan PANI ya inline lah aman udah 50 Pertanyaannya gimana nasib selanjutnya
2024-07-17,PANI,Bisa naik sampai berapa dan apakah sinyal perlawanan naik ini bisa melanjutkan lagi rally naik PANI yang sudah berjalan dari tahun lalu Pembahasan selengkapnya bisa dibaca disini
2024-07-15,PANI,pani gang
2024-07-13,PANI,pani gang
2024-07-11,PANI,pani gang
2024-07-09,PANI,pani gang
2024-05-20,PANI,banana zone pani
2024-05-18,PANI,TSUKI Tsuki BZONE BANANA ZONE PANI Pani TWUMP Kawaii Trump PENOSE Penose HIJI hiji MTV MemeTV BELLA My cat Bella GIL kith gil NDX NAZDAQ
2024-05-16,PANI,pani has risen pani
2024-05-16,PANI,Gmichi x Gpani pani
2024-05-15,PANI,pani 200k mcap memecoin gem
2024-05-14,PANI,Pani Supa bullish
2024-05-13,PANI,Fading Pani pani
2024-05-12,PANI,look no further than PANI IYKYK
2024-05-12,PANI,pani is tearing up the dancefloor IYKYK
2024-05-08,PANI,Sip Selamat liburan amp menyambut TRABAR W IPOT Team di PANI ya hehe
2024-04-05,PANI,anak sekecil itu melawan holder PANI
2024-04-05,PANI,Saya yang ngikutin PYFA dari tahun 2019 sangat bangga dengan agenda agenda nya PYFA otw moonbag like PANI Dont trust come back here setelah hajatan
2024-04-01,PANI,IHSG melorot 0 83 dalam sepekan periode 25 28 Maret 2024 dan ditutup di 7 288 81 pada Kamis lalu Berikut ide trading saham pilihan hari iniL BBRI PANI TINS
2024-03-29,PANI,astajimmm PANI uda ak pantau dari 1300
2024-03-26,PANI,Bisa naik sampai berapa dan apakah sinyal perlawanan naik ini bisa menjadi sinyal dari selesainya fase konsolidas PANI yang sudah berjalan dari akhir tahun lalu Pembahasan selengkapnya bisa dibaca disini
2024-03-26,PANI,masih nyangkut udh mirip saham PANI
2024-03-21,PANI,PANI BSDE ASII PTPP Duh emitennya apaan lagi ini ya Kawasan industri saatnya
2024-03-19,PANI,Di awal tahun ini banyak saham yang mau right issue dan private placement lalu jadi keinget momen PANI yang meroket setelah right issue meski di belakangnya ada story backdoor listing dari perusahaan consumer goods makanan olahan laut dan pengemasannya diambil alih oleh Aguan
2024-03-16,PANI,Baca cerita lengkap penjelasannya di sini Ada sekelumit kisah BBCA ARTO PANI di sini
2024-03-08,PANI,untuk PANI atau PANI PT Pantai indah kapuk dua TBK Udah rilis full year LK 2023 yuk yang laennya nyusul
2024-03-02,PANI,sangkuters PANI juga ci
2024-02-26,PANI,Jadi Freya ini CUAN BREN atau PANI
2024-02-14,PANI,moga2 bsk dikasih kesempatan buat nyerok PANI
2024-02-13,PANI,lepas 500 juta dulu PANI nya ud kena target pertama
2024-02-13,PANI,PANI AFTER PANI HAPCU YA yg ga cuan brarti ga beli
2024-02-12,PANI,PT Pratama Abadi Nusa Industri Tbk PANI has ripped 260 5 32 now trading at 5 2K
2024-01-24,PANI,Padahal MDKA dan PANI hijau pekat
2024-01-23,PANI,Emiten dengan target pertumbuhan tinggi adalah PANI dan DRMA
2024-01-16,PANI,Stockbit goes to PANI tanda_seru_ganda Beberapa waktu lalu Stockbit berkesempatan untuk mengunjugi developer Pantai Indah Kapuk 2 nih Yuk kita lihat gimana progress pembangunan Pantai Indah Kapuk 2
2024-01-14,PANI,saya overweight porto kesini yaa mudah2an sama seperti PANI NISP
2024-01-09,PANI,Gokil banget orang yang tangannya adem 10 juta bisa diversifikasi berbagai instrumen tangan gue masih gatelan mirip ceritanya bandar PANI dulu doi all in ARTO dan bilang jadi cacing cacing sekalian kalo jadi naga naga sekalian
2024-01-01,PANI,PANI Ada Support Disini Plan Cek disini
2024-01-01,PANI,2024 pasti saham yang mau dicari tuh kayak Next nya CUAN PANI BREN dan yang naiknya kenceng di 2023 Bener Nggak
2023-12-31,PANI,Desember PANI Rights issue Rp10 5 T dengan harga Rp5 000 lembar 5 Des BTPN Rights issue Rp6 7 T efek dilusi 27 53 7 Des BREN Mengakuisisi PLTB Sidrap berkapasitas 75 MW 8 Des
2023-12-31,PANI,PANI Berganti nama menjadi Pantai Indah Kapuk Dua dan menyetujui Sugianto Kusuma alias Aguan sebagai Direktur Utama PTBA Membagikan dividen sebesar Rp1094 saham yield 30 1 MFIN MUFG dan ADMF akuisisi 80 6 MFIN senilai Rp7 T GOTO P Walujo resmi menjabat sbg Dirut
2023-12-28,PANI,PANI BUY Terbentuk Throwback berpotensi terjadi penguatan Area beli terbaik pada range 4750 5000 Stoploss jika Closing di bawah level 4500 Disclaimer on PANI BahanaSekuritas
2023-12-25,PANI,ada pendapat melihat arah negara itu lihat market nya boleh cek IHSG bang duit lg pada kemana saya kasi satu deh PANI Agung Sedayu yang katanya belum investasi ke IKN
2023-12-23,PANI,WKAKWKAKWKAKW PLS KNP INI LUCU BANGET Berarti I m bullish on PANI stock
2023-12-23,PANI,Di balik ada yang galau sama saham saham ini GJTL BREN PANI ada juga yang galau lho kapan enaknya taking profit di saham kayak BBCA atau BBRI
2023-12-23,PANI,Di debat cawapres nama Agung Sedayu disebut PT Multi Artha Pratama anak usaha dari raksasa properti Agung Sedayu memiliki 88 saham PANI Tapi saya jamin Senin harga saham PANI TIDAK AKAN NAIK
2023-12-21,PANI,PANI Update emiten ini Plan Cek disini
2023-12-20,PANI,PANI Yang Kemarin kena CL Dulu tunggu di bawah Plan Cek disini
2023-12-14,PANI,PANI ada support disini Plan Cek disini
2023-12-13,PANI,Di tengah hiruk pikuk saham Prajogo hingga PANI yang kayaknya pestanya udah mau udahan ya Ada saham yang oke dari segi fundamental dan sudah MURAH dari sisi historis Sehingga momen ini jadi waktu yang pas beli saham tersebut yaps ini adalah saham BBCA
2023-12-13,PANI,PANI ACCUM BUY Berada di Bottoming Area berpotensi terjadi penguatan Area beli terbaik pada range 4900 5200 Stoploss jika Closing di bawah level 4650 Disclaimer on PANI BahanaSekuritas
2023-12-11,PANI,saatnya salim dan aguan tampil PANI
2023-12-11,PANI,PANI HAPCU PANI yg ga cuan brarti ga beli ya bhahahaha absen donk yg cuan dsni
2023-12-11,PANI,Beberapa hari terakhir banyak banget yang nanya tentang saham Prajogo Pangestu Jadi inget sebelumnya juga nanya saham PANI yang sempat heboh Terakhir ada pertanyaan juga Kenapa saham PTRO dibilang langka dia dengar dari seseorang yang promoin saham tersebut
2023-12-05,PANI,PANI asa support disini Plan Cek Disini
2023-11-30,PANI,RI PANI bingung harus ngapain bs di cek disini sob
2023-11-29,PANI,Ternyata masih ada 40 yg bingung dan 19 yg jawab nya kurang tepat Coba yuk kita bahas RI PANI kalau ad pertanyaan bisa langsung di tanyakan di bawah ya sob tar kita bahas bareng tentang RI PANI Like kalau merasa pembahasan RI ini penting
2023-11-29,PANI,PANI BUY Terbentuk White Spinning berpotensi terjadi penguatan Area beli terbaik pada range 4300 4500 Stoploss jika Closing di bawah level 4250 Disclaimer on PANI BahanaSekuritas
2023-11-28,PANI,Ketika cum date RI PANI harganya masih di sekitaran 4000 4400 kalian mau ngapain di PANI
2023-11-24,PANI,Holdernya pada nebus nggak nih PANI umumkan harga pelaksanaan rights issue dengan rasio 200 31 di Rp5 000 lembar lebih tinggi 7 5 dari harga penutupan hari ini PANI akan menerbitkan hingga 2 1 miliar lembar sehingga potensi dana capai Rp10 5 T
2023-11-24,PANI,Buat yang masih penasaran baca ulasan lengkapnya tentang PANI di sini ya
2023-11-24,PANI,Berikut beberapa poin utama dari RI PANI Jumlah saham yang ditawarkan 2 097 150 000 2 1 M Harga pelaksanaan Rp5 000 Total nominal rights issue Rp10 485 750 000 000 Rp10 5 T Rasio rights issue 200 saham lama 31 saham baru Efek dilusi maksimal 13 42
2023-11-24,PANI,Jadi PANI right issue dengan harga pelaksanaan Rp5 000 per saham Angka ini di atas harga pasar PANI yang saat ini di Rp4 700 an per saham Apa dampaknya Seperti yang ane pernah jelasin di sini
2023-11-24,PANI,case RI PANI 1 kalau mau mensyukuri cuan di depan mata TP aja 2 kalau yakin harga bakal naik setelah RI bisa hold tebus 3 kalau RI harga atas rata2 ga pada tebus ga semua begini 4 bagi scalper ga usah pusing TP aja kalau ud cuan di market ga ada yg pasti
2023-11-24,PANI,update RI PANI nih gaes PANI RI nya di 5000 rasio 200 saham lama dpt 31 saham baru ada standby buyer nya are you ready holder PANI
2023-11-22,PANI,PANI ada Support Disini Plan Cek Disini
2023-11-21,PANI,Siapin dana 20jt Beli pani tris trin sama pgas dahh
2023-11-21,PANI,Siapin dana 20jt Beli pani tris trin sama pgas
2023-11-20,PANI,PANI HOLD Dalam fase Riding berpotensi melanjutkan penguatan Area beli terbaik pada range 4600 4800 Stoploss jika Closing di bawah level 4500 Disclaimer on PANI BahanaSekuritas
2023-11-17,PANI,PANI HAPCU PANI mayan cuan 77 juta yg ga cuan brarti ga beli ya wkwkkwk absen dulu donk yg cuan disini
2023-11-14,PANI,Apakah sinyal perlawanan naik ini bisa menjadi sinyal jika rally naik PANI masih akan berlanjut lagi Pembahasan selengkapnya bisa dibaca disini
2023-11-13,PANI,Tidur lg ajalah udah cuan PANI
2023-11-13,PANI,PANI HAPCU PANI mayan cuan 38 juta bisa buat beli kerupuk 1 kelurahan absen dulu donk yg cuan disini
2023-11-13,PANI,Mau beli saham PANI tapi udah terbang
2023-11-03,PANI,Dulu pas saham ini meroket parah banget kalah kali PANI yang sekarang mah itu analis2 udah pesimistis kenaikan harga sahamnya aneh
2023-11-03,PANI,Apa nih saham properti jagoanmu BSDE PANI SMRA DILD
2023-10-31,PANI,PANI PANI catatkan pertumbuhan laba bersih sebesar 467 YoY menjadi Rp43 5 M pada 3Q23 dengan pendapatan tumbuh 99 YoY menjadi Rp377 7 M PANI catatkan marketing sales sebesar Rp1 7 T selama 9M23 setara 82 dari target FY23 di Rp2 1 T
2023-10-31,PANI,Emiten emiten properti residensial seperti Pantai Indah Kapuk Dua PANI Bumi Serpong Damai BSDE Pakuwon Jati PWON Summarecon Agung SMRA dan Ciputra Development CTRA telah menyampaikan kinerja 3Q23 dan 9M23 Berikut rinciannya
2023-10-31,PANI,Terus bagaimana strategi kalau mau beli saham jelang FOMC cek semuanya di sini ada sedikit outlook untuk prospek saham batu bara serta cerita man of the match pasar saham Indonesia di 2023 IHSG META PANI CUAN BREN
2023-10-30,PANI,Tetap optimis PANI Kinerjanya terbaik sampai akhir tahun 2023 ini on Oct 30 2023
2023-10-29,PANI,Tapi apakah saham value investing atau cari saham murah sudah gak relevan lagi karena kita harus melihat jauh ke depan seperti melihat saham PANI dan META yang lagi ramai juga dalam beberapa pekan terakhir
2023-10-24,PANI,PANI BUY Terbentuk Long White Candle berpotensi melanjutkan penguatan Area beli terbaik pada range 4500 4700 Stoploss jika Closing di bawah level 4350 Disclaimer on PANI BahanaSekuritas
2023-10-24,PANI,Saham PANI sama KAYU technicalnya oke juga kayaknya lanjut naik hari ini
2023-10-23,PANI,PANI reaksi ketika harga turun pada area 3900 4000 mari kita lihat beberapa hari kedepan
2023-10-23,PANI,PANI HAPCU PANI mayan dpt 15 juta buat beli cilok
2023-10-21,PANI,Dua sektor saham yang cuan paling lumayan itu ada 1 Sektor consumer goods What kok sektor consumer goods ya WIIM meroket parah PANI masih dihitung saham sektor ini juga setelah kemarin dibackdoor listing sama Aguan
2023-10-20,PANI,Shm PANI gorengan kah
2023-10-20,PANI,Shm Pendapat klian ttg PANI hold or bye
2023-10-16,PANI,PANI 4H 1D Chart Breakdown cup and handle diikuti dengan bearish div target patternnya ke 3700 Moving average 50 juga berada di 3600 bisa juga turun ke area tersebut
